,Predicted,Actual
247452,6.331520341865598,3.0
215703,6.068125980132891,25.0
409697,5.254781120954931,4.0
550504,11.026139484740725,1.0
85776,6.556584089313674,12.0
99809,11.23348766304889,14.0
39938,4.951119800569813,8.0
69345,3.227184091832214,5.0
26328,6.098169543321546,3.0
18362,6.875404777249514,3.0
165626,4.905022862933265,3.0
51152,5.680514297690024,7.0
490597,4.66956420221004,4.0
469575,3.1234515646067393,3.0
529235,6.50942389857255,6.0
501605,8.330478735047336,25.0
413934,7.327861695573574,5.0
120039,4.330068061945667,44.0
143832,6.015194310632296,3.0
375118,5.894992022965425,3.0
501995,6.893227224398743,5.0
30386,7.479021403574848,4.0
501194,7.547750102321288,9.0
149977,11.434950120002213,7.0
555883,6.665792621893388,7.0
57824,6.829526722992341,2.0
367029,6.041393023586352,12.0
472323,5.482931517476118,5.0
154142,9.604537808735813,6.0
311264,4.813303893522175,5.0
352882,2.670942444164666,1.0
185945,3.644410749704548,6.0
374232,2.949004696465636,3.0
525347,7.330037860887501,3.0
395773,5.747156813355332,16.0
65238,7.417698232931457,19.0
260753,6.488021072525498,6.0
381624,9.061046425507698,88.0
152629,7.673246105589442,9.0
432051,8.302466137527517,3.0
172151,6.139734934020453,1.0
874,5.977080211567227,5.0
318115,4.620587310331302,5.0
311727,8.736609009931271,2.0
251943,7.863961181996274,9.0
472575,5.408497550268976,4.0
51351,8.46824160691176,1.0
302294,3.043231849187123,6.0
393025,7.569290962388095,10.0
158318,6.1751242699447175,12.0
173261,6.090675918920397,3.0
61681,8.165062455127668,3.0
170529,4.157689160634618,4.0
248402,3.3893904680749074,3.0
223550,8.1164327040633,11.0
111041,8.360746741420712,14.0
536665,9.702896383857137,4.0
368231,5.328029025847627,1.0
74173,6.080190851556381,2.0
451822,5.3182419751751695,7.0
323885,6.49239298389341,14.0
240187,5.795540536003955,13.0
210056,7.302414255838926,5.0
133346,7.1956109140423905,18.0
324173,4.418965845318326,4.0
103926,7.290361397939705,6.0
517463,2.9770665847763667,2.0
321564,6.39224956144426,10.0
423092,5.954811606912813,5.0
327893,7.837605973319114,238.0
477991,4.578334522946307,3.0
428713,8.94536952859994,13.0
392107,8.1232653400848,8.0
276442,2.7230693994051762,2.0
375739,6.5313328551631,3.0
160849,9.778359814787109,9.0
465605,6.215808391960991,7.0
536922,4.794589083265464,6.0
280779,2.715101312834122,2.0
250173,7.857352280321493,16.0
200267,7.600849332713324,4.0
527483,8.416323784873384,3.0
237283,8.562554793229992,13.0
409558,7.827089946491014,8.0
298858,5.118400220101876,29.0
462188,7.500020608450086,2.0
234291,8.375533144348651,7.0
105124,3.1041920546581423,4.0
407571,11.975043136516888,13.0
300023,6.324975689598887,1.0
403638,7.1430146863185655,9.0
50948,4.192510771555362,14.0
46668,7.9199962088353,7.0
495317,4.8406456580576105,5.0
461035,5.734232152433833,26.0
165410,11.91843357706773,1.0
214527,8.375418609353346,12.0
114887,5.809565566154333,9.0
14960,5.08616037292245,1.0
315493,6.01297222961648,5.0
392104,5.5777815981887215,6.0
332854,8.907152097658809,12.0
475163,12.084924156280977,8.0
540926,5.69987567197586,11.0
79400,5.65821913587024,4.0
56537,6.455819027193002,11.0
119495,4.838721382669746,2.0
464415,7.384424052966551,13.0
72525,5.604023360819838,10.0
452768,7.904095844511858,3.0
437950,7.813640857200994,53.0
197382,5.647862980049467,5.0
268611,6.7281571460756595,8.0
261029,5.434046244146884,6.0
567675,9.650650117481746,36.0
213351,6.421841273813698,11.0
315062,4.181460796875172,133.0
535748,5.782652226264531,99.0
147451,7.947258008543031,10.0
329341,2.2078917688063484,2.0
77094,10.104499567229368,10.0
550579,7.57934313114572,19.0
274447,4.113638281259,4.0
71046,3.486398370124334,3.0
92640,5.14428142280849,1.0
411944,4.073811233353354,4.0
423840,4.199675485950593,18.0
263404,8.103802171981897,1.0
449226,7.578052553981365,1.0
356107,4.472400031178722,8.0
234289,3.3080800930738405,2.0
312127,10.934637781894935,7.0
456681,7.111600106229389,17.0
170660,7.713336096701369,24.0
228382,5.011914196518774,1.0
537862,7.7043665125416965,21.0
545929,4.244421969439827,2.0
322916,5.599270715324792,2.0
303591,3.7904064652707348,1.0
529206,3.552160392780479,5.0
176543,6.434435836504008,1.0
100266,14.671449639949401,19.0
36281,12.363627282254129,21.0
316870,5.181302825371631,1.0
62757,5.745977963267251,7.0
518682,9.740330539219144,5.0
346143,6.266333201200723,15.0
134061,3.7639567804371836,4.0
443051,8.800634766245821,8.0
401323,9.250276046786894,18.0
44338,9.331400760039287,9.0
100459,4.286041755462065,6.0
164084,6.040307806337523,4.0
182675,7.482744412214743,6.0
158876,8.461137459084512,15.0
31846,9.60057170315747,5.0
271804,8.552209173129768,4.0
90614,4.78979880416091,5.0
46342,4.918303108118835,10.0
331994,7.431653346666735,7.0
285569,7.925958420837333,9.0
360998,4.837026548792892,3.0
123750,3.2192595497790535,2.0
23216,10.53839224875287,29.0
80441,3.4739143968593,3.0
144142,7.579907162861673,13.0
481722,6.736730775557589,3.0
379567,6.729751841960933,13.0
495549,4.11916983164042,17.0
433693,7.050575978680172,1.0
227733,11.85049681796977,5.0
314798,5.810573858962471,19.0
155293,11.588326267750517,28.0
481695,6.655254203424647,7.0
282222,8.74392375676257,7.0
252549,6.576445185504781,7.0
226779,8.745985848802093,9.0
76846,4.152651380209818,6.0
396922,6.729950711095171,5.0
262662,8.420050023783688,16.0
235560,7.700503339793613,14.0
314129,9.28194629392624,3.0
433682,5.664646203202892,16.0
36488,4.619550097515912,3.0
341019,8.236129084129061,8.0
70263,9.977551702010715,8.0
204018,11.157362486022635,5.0
125495,8.680250351427503,12.0
239955,6.152568921088459,2.0
124305,3.790304612234422,5.0
450610,6.491641067901128,6.0
411449,9.18386786143492,5.0
90180,4.411200931569283,2.0
77081,2.966684729147346,2.0
144860,4.1353131375663,6.0
468002,3.703352721876854,2.0
235930,8.198678281508933,25.0
450014,5.251336304666893,3.0
431575,4.304627469018669,4.0
86004,5.692661551707715,12.0
191539,9.17368758360601,12.0
470506,6.580023603274867,29.0
85222,5.636379114924921,4.0
111031,5.641285567054183,7.0
489129,10.534831935567354,17.0
366877,4.492322378693871,1.0
346146,12.011337542795445,13.0
323896,4.563437338617177,4.0
433740,10.044727958635917,22.0
476620,10.155244515966388,11.0
45301,8.489477872888529,22.0
387654,5.181533785860893,6.0
360027,3.847008181077399,5.0
158111,6.709746260148222,5.0
158043,4.6275141166547655,4.0
15832,2.975166947548587,2.0
237248,11.59780101896547,7.0
439648,7.975884249558476,6.0
342702,5.503597261141067,9.0
143293,5.5268576766058,8.0
188655,4.898341772426193,8.0
247732,5.861804413387517,3.0
118616,6.483026166891477,7.0
156778,6.377685404416297,3.0
132320,3.9104746750986124,7.0
529799,6.519052211106555,2.0
70016,8.940004949356876,19.0
550507,3.4022961357479744,1.0
460892,7.549556053112269,8.0
537940,7.180986272954215,16.0
542847,9.841210921938568,2.0
428302,8.74184655623958,10.0
108309,10.784352424896497,8.0
265273,5.203169988779791,8.0
337790,6.65870147241867,5.0
32310,12.80718498833778,23.0
258932,3.1963038357910136,3.0
38751,5.152376088462006,4.0
249147,6.617259995010727,6.0
68985,3.619863877103853,1.0
543363,9.354897022192631,6.0
232270,8.538640562260639,26.0
325979,7.599238210120802,17.0
437900,8.68215013732754,14.0
565418,10.3110596745679,19.0
314957,7.262429753109018,9.0
169884,6.614612856567419,10.0
201556,5.727867696197336,12.0
346530,14.294248750181623,8.0
70558,5.408196586614849,35.0
118521,6.036897113314808,4.0
227015,8.121937651056669,10.0
121722,11.336921354801689,15.0
545814,8.969425295431847,17.0
261070,6.363405490380046,2.0
29203,5.646078521961272,2.0
379188,7.823887881335622,25.0
146788,10.956076185672373,8.0
542523,8.027214075577035,9.0
491933,9.665880547252982,15.0
153280,11.196033357637134,2.0
488919,8.068898650157166,13.0
3786,8.283836689181612,4.0
182147,3.9216076926657024,2.0
499585,8.764850813092835,19.0
291014,4.714629896797987,4.0
63217,5.569182265243398,4.0
357088,10.301466903617552,10.0
205242,6.2729136669013315,15.0
97472,9.046553067715195,23.0
535450,9.614669279628743,10.0
71003,10.163302791082174,4.0
182404,2.588861011951394,1.0
271230,11.562290385841152,83.0
464086,11.213000745337922,15.0
537435,6.072531691058657,4.0
184688,4.1822037389401885,1.0
263893,8.139562497435918,6.0
284726,13.889043091376266,12.0
386896,5.957584897255401,3.0
103963,6.156257310054798,3.0
140259,6.542165098100895,19.0
472628,5.186697141240984,22.0
4001,4.438999643144371,3.0
374337,6.125383470066026,4.0
369826,6.323430885251582,7.0
514693,3.972874072145487,6.0
20238,7.1144371383461475,26.0
171089,5.565606981526344,8.0
458220,6.7549125331649975,10.0
480425,2.957994347646263,2.0
513565,7.2053194449324565,3.0
10445,6.773751235152986,5.0
317752,4.03506066250975,3.0
111464,5.0069980027988095,1.0
421979,4.16955044412839,8.0
301150,10.911828852802728,10.0
386482,7.586992634462149,17.0
453543,2.756629587865973,6.0
466446,2.894279687738617,4.0
7714,9.621976281760794,5.0
493779,6.833308973916019,43.0
361481,8.533161633641953,8.0
101697,4.782497939754876,6.0
224184,9.065105969971228,5.0
487449,7.55969938100111,23.0
381757,5.202534210017802,5.0
39629,3.1822671617062497,3.0
475359,5.77161908489029,2.0
29267,7.440511456313061,4.0
255391,4.092319439840139,2.0
48893,7.1557274973906715,3.0
557463,8.687950272589092,6.0
484217,5.16279333657485,8.0
163635,7.009146490391231,10.0
518684,9.387345107857186,2.0
86317,4.261048453312242,11.0
171952,9.490402528510458,11.0
369163,9.1864526652231,7.0
264350,6.095976289796226,3.0
139115,8.51999406746836,1.0
266126,12.02876412653086,21.0
134827,9.295423547497307,3.0
68138,9.290385617440847,2.0
259641,3.5371924001783555,6.0
270632,5.409011872523706,3.0
176266,10.006772551997756,13.0
289556,3.063368056466743,1.0
503486,9.879865235397233,12.0
108246,11.960486324660678,2.0
321804,8.27131089356999,67.0
521359,7.280107958784583,14.0
265443,10.673223666379727,9.0
210444,5.354400297882421,1.0
233616,8.825497825274056,5.0
374836,4.052479523773172,1.0
113037,13.970848532657442,33.0
341210,6.496206138010848,2.0
92667,7.843959330764164,3.0
530347,10.065262479772286,7.0
301403,9.192849546683647,7.0
136288,4.097706531523272,3.0
400141,5.053455199205246,1.0
370141,8.349336605980852,5.0
457928,3.2935990889850473,1.0
45717,6.424593187341316,9.0
566419,5.286526437115526,4.0
407511,8.674361766037578,14.0
491458,7.413913371940907,9.0
517163,8.327457346795427,3.0
43174,5.245691874701606,1.0
468397,3.877858723800955,10.0
257896,6.670732663342278,7.0
545189,6.992693330447992,1.0
299771,2.822343801441093,1.0
280579,4.82193016563906,6.0
92970,9.6611156946459,11.0
325114,6.518244384582204,33.0
148160,3.7348583000746203,3.0
174729,6.60508442369246,7.0
104910,7.23744979353296,8.0
101255,4.1912716382551025,6.0
25537,5.143608808457657,8.0
514868,3.9787193893726,4.0
386269,11.117968245252086,20.0
253426,3.3148970807408205,9.0
494510,6.57746391759224,20.0
299112,6.834332854228705,3.0
131204,4.550391719509889,4.0
164088,8.907555659781792,4.0
384735,8.502280273390625,4.0
236254,7.84783967337853,8.0
412306,6.876393521320551,1.0
324019,4.697157553225452,2.0
270205,7.178341170729482,14.0
255846,4.344350115369252,6.0
410458,6.583990616394885,4.0
511554,7.9017560343370405,3.0
177066,7.290083260224719,3.0
18880,7.121151764109982,2.0
105381,6.779086280545812,5.0
358139,5.9948265105856535,42.0
453393,5.9429292906645514,10.0
382270,6.500951388754402,7.0
193898,6.548725515510455,26.0
362242,6.145690973066394,6.0
465701,9.911632084046232,13.0
375779,9.220512970166624,8.0
1533,7.280466588855006,15.0
103852,3.406417290821537,4.0
225506,8.452543344330593,12.0
335790,6.433327407948241,4.0
499589,4.097876341298388,6.0
484054,15.167311545145935,11.0
88651,1.962633895395129,2.0
321533,11.430578786218575,6.0
312206,6.0814072344915076,4.0
452038,6.018511746302011,1.0
494703,6.548203497927261,9.0
78280,3.758397402053788,2.0
158947,4.978874716198106,5.0
310733,4.605395299809516,11.0
548659,6.689992103461464,4.0
296476,10.580855710703418,17.0
452061,5.781419550970895,21.0
542461,6.549938506122544,13.0
181063,5.006658788696541,2.0
85859,13.409458057712527,6.0
438818,5.191423447406578,5.0
354505,7.065291550072288,55.0
152141,5.882381411585584,6.0
334189,5.322361716739124,5.0
419122,4.767041379214788,1.0
356806,6.927454969968039,3.0
496759,3.21132770176564,5.0
352647,7.139728181190549,2.0
38322,11.0488247917433,15.0
501177,8.71541700151704,6.0
317590,8.100184864895937,6.0
110689,6.592598134981472,2.0
168227,5.836896178029178,7.0
316817,12.03371842045874,11.0
345591,3.1077090489236525,5.0
48067,7.0342574712678925,4.0
228292,5.370721646558877,4.0
440330,4.382586033259713,5.0
297755,14.639519189848215,24.0
451700,11.683218289429988,28.0
505989,3.298038923814829,5.0
149624,7.443307807235669,7.0
17419,5.411999558457637,3.0
259473,13.138218944083292,17.0
432551,8.111470623835658,5.0
531837,5.786641072022576,147.0
391176,6.446972088940811,8.0
217155,9.134915801214447,7.0
468348,2.485572847320782,3.0
200573,6.899315875384673,5.0
319333,8.695004723748298,11.0
507035,3.918677776340246,4.0
186346,4.219133710626011,1.0
395532,6.1740813574762115,6.0
455462,8.752264313534852,16.0
143224,4.124724006812585,4.0
123408,4.152332827770351,3.0
260992,7.112286945767437,7.0
518100,8.471227975923284,16.0
60164,6.269714820543413,14.0
236884,2.651965752520482,5.0
173612,4.8217648159627515,5.0
298752,6.146929602223963,7.0
349875,8.38669106137263,11.0
339297,3.792787642737494,6.0
547813,4.02879783263279,9.0
299230,7.5183931243473126,2.0
295854,4.449036848839569,11.0
240688,8.685037153010967,15.0
219053,2.9796464229057165,1.0
533674,9.706823510421373,16.0
228748,6.972946833500714,3.0
352027,4.158388936454685,6.0
309821,5.274819669544968,25.0
460683,5.6396266186959565,1.0
197948,6.942502983362829,8.0
547677,5.380922613302573,9.0
394234,6.2770648574897905,9.0
182582,8.414336272674063,18.0
257719,5.018449210424251,5.0
394281,5.465059091060539,6.0
347529,4.183088622682362,1.0
371103,5.251516215299944,7.0
283614,4.706142465998255,1.0
363723,7.454691671215642,5.0
175570,8.673730197462874,21.0
349349,5.31159823917983,7.0
420167,10.646564874019532,56.0
203679,8.624775115652596,17.0
166936,6.486243671741931,9.0
52181,11.400917730518017,2.0
462132,3.7637931609961015,12.0
546152,5.76158823582864,2.0
352032,6.430038453006773,22.0
317940,11.007859716231224,5.0
378427,7.064000041649024,7.0
343856,3.160192230204757,11.0
101754,10.632087229512308,8.0
185673,4.797658454575185,2.0
228926,10.482821740547251,11.0
126340,2.9414804925154385,1.0
284867,3.039382614785154,16.0
90977,7.339963819067634,12.0
355638,9.089528116455881,10.0
62191,2.7550575528821355,2.0
542126,6.326967004639755,7.0
27783,8.262737904431788,6.0
97290,5.667902746728828,13.0
243562,9.07613337994269,8.0
144138,4.888578228735696,9.0
474221,5.398904979007284,16.0
208555,10.866107673714396,5.0
457994,5.140392223816889,2.0
6924,12.350789852906018,20.0
222470,7.915488439975206,15.0
318050,8.327563892651256,2.0
268519,4.049957857866048,1.0
407256,5.7879386117881495,20.0
128353,10.269215122231344,3.0
238140,4.455371465322287,12.0
407326,5.6285044865037435,15.0
464607,4.900321831188421,1.0
401327,6.291040225332381,5.0
132587,4.809903209792765,10.0
127629,6.621466105746663,5.0
321357,5.041750498989131,4.0
509367,9.426095484279472,177.0
354223,8.414037599468543,3.0
506413,8.102816679641478,42.0
196661,6.0367569424633984,11.0
445341,5.176249679578632,7.0
286368,9.163189774380157,19.0
125585,5.015555383861965,6.0
171451,8.012230939023993,5.0
129884,8.589988090036286,15.0
232855,2.5794124688081865,17.0
403671,8.136696552717694,15.0
67863,7.309022895501357,21.0
216311,4.663385706016925,14.0
513707,6.82379019449354,1.0
201405,13.07027888203038,7.0
186698,3.9876335733220003,4.0
209077,7.4856544912499885,5.0
370072,12.31809609630227,7.0
554975,10.207310899934782,12.0
469627,4.903005969078549,5.0
94611,7.999229931733453,4.0
564832,8.681322278199787,19.0
389072,6.574987127331951,29.0
429528,9.119753812433373,4.0
137262,6.42377345342743,15.0
497298,4.698544714124409,4.0
247869,5.650724063913231,2.0
102679,5.581255418666387,10.0
414252,5.676027060501156,32.0
565026,9.094125453810761,13.0
106821,8.317231454274179,10.0
219092,6.879350523745188,4.0
481356,3.172326989991234,7.0
140641,4.738985887536501,2.0
206722,4.781448553958398,4.0
301045,3.760117037056716,1.0
385492,9.390702169643419,10.0
516900,11.731028715603202,14.0
51433,5.641255543979014,3.0
66613,3.2983151003181774,8.0
270715,7.14601906358223,8.0
162746,4.114862398651212,3.0
229996,8.333556265981201,1.0
279384,6.326780928542689,9.0
82698,6.811643058444361,4.0
275719,9.786911060803504,1.0
230657,4.806590910590785,1.0
54675,4.413837568979261,4.0
286696,9.891624143356239,4.0
389181,6.24644059662387,14.0
269510,11.64900689032902,13.0
45700,11.003644808652552,13.0
125254,3.261299764249543,3.0
224335,8.711501145322472,7.0
138948,6.474143823543045,1.0
244337,12.739998281015687,8.0
323466,6.3583974135067365,6.0
256242,5.0273612209657585,5.0
171570,6.9069076511316325,16.0
183918,5.028902288626114,14.0
411155,10.605466398373323,2.0
187973,5.778920893080567,5.0
92321,7.560209503012629,6.0
566748,4.105380336144435,3.0
58787,6.646635266548969,3.0
446465,2.3964005410521168,2.0
191844,5.868826984170937,7.0
253943,3.05593026307929,5.0
315506,8.265315125360075,15.0
263808,4.486635736029939,32.0
298893,9.976647791322648,10.0
556635,5.0166210270158444,2.0
157748,6.750993762989083,77.0
232182,8.740143086321496,13.0
238856,6.985196619172484,4.0
56712,7.337777790978976,8.0
513406,8.76751141430941,10.0
47161,6.50824001446199,7.0
483225,7.144328523815716,17.0
362380,5.282552434061927,5.0
38957,6.733797216675157,1.0
189711,5.566304482951523,5.0
378622,8.621234468060493,8.0
277737,7.31593447047112,14.0
400570,10.671265576939504,9.0
299439,11.081944166065114,17.0
565394,3.2637559788004182,1.0
50542,15.772162015824279,2.0
277000,4.04251449585513,2.0
381953,3.0761710539218257,5.0
427855,7.315678009291332,14.0
347458,5.360836319702912,4.0
484851,5.122678208298112,13.0
381191,8.308395171665552,2.0
200389,5.811440031429129,6.0
541444,5.663428122211599,4.0
318716,4.950821557564041,13.0
166980,8.827959386161183,19.0
260790,9.082799581378708,7.0
104586,6.319805078333729,6.0
173202,7.453167434512807,7.0
296533,4.798196078832007,11.0
349139,12.479637823011217,7.0
106952,3.6543570419171374,18.0
